cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
37620,20220101,0.7874,"Parkersburg-Vienna, WV",,,,
37860,20220101,0.8091,"Pensacola-Ferry Pass-Brent, FL",,,,
37900,20220101,0.8457,"Peoria, IL",,,,
37964,20220101,1.1073,"Philadelphia, PA",,,,
38060,20220101,0.9865,"Phoenix-Mesa-Chandler, AZ",,,,
38220,20220101,0.7728,"Pine Bluff, AR",,,,
38300,20220101,0.8347,"Pittsburgh, PA",,,,
38340,20220101,1.0406,"Pittsfield, MA",,,,
38540,20220101,0.8758,"Pocatello, ID",,,,
38660,20220101,0.5000,"Ponce, PR",,,,
38860,20220101,0.9847,"Portland-South Portland, ME",,,,
38900,20220101,1.2332,"Portland-Vancouver-Hillsboro, OR-WA",,,,
38940,20220101,0.8957,"Port St. Lucie, FL",,,,
39100,20220101,1.2319,"Poughkeepsie-Newburgh-Middletown, NY",,,,
39150,20220101,1.0028,"Prescott Valley-Prescott, AZ",,,,
39300,20220101,1.0262,"Providence-Warwick, RI-MA",,,,
39340,20220101,0.9553,"Provo-Orem, UT",,,,
39380,20220101,0.8027,"Pueblo, CO",,,,
39460,20220101,0.8457,"Punta Gorda, FL",,,,
39540,20220101,0.9510,"Racine, WI",,,,
39580,20220101,0.9448,"Raleigh-Cary, NC",,,,
39660,20220101,0.8592,"Rapid City, SD",,,,
39740,20220101,0.9942,"Reading, PA",,,,
39820,20220101,1.3932,"Redding, CA",,,,
39900,20220101,0.9400,"Reno, NV",,,,
40060,20220101,0.9400,"Richmond, VA",,,,
40140,20220101,1.2276,"Riverside-San Bernardino-Ontario, CA",,,,
40220,20220101,0.8515,"Roanoke, VA",,,,
40340,20220101,1.0615,"Rochester, MN",,,,
40380,20220101,0.8985,"Rochester, NY",,,,
40420,20220101,0.9901,"Rockford, IL",,,,
40484,20220101,1.0359,"Rockingham County-Strafford County, NH",,,,
40580,20220101,0.8431,"Rocky Mount, NC",,,,
40660,20220101,0.8732,"Rome, GA",,,,
40900,20220101,1.7072,"Sacramento-Roseville-Folsom, CA",,,,
40980,20220101,0.8788,"Saginaw, MI",,,,
41060,20220101,0.9153,"St. Cloud, MN",,,,
41100,20220101,0.9736,"St. George, UT",,,,
41140,20220101,0.9321,"St. Joseph, MO-KS",,,,
41180,20220101,0.9583,"St. Louis, MO-IL",,,,
41420,20220101,1.1477,"Salem, OR",,,,
41500,20220101,1.7999,"Salinas, CA",,,,
41540,20220101,0.9220,"Salisbury, MD-DE",,,,
41620,20220101,0.9757,"Salt Lake City, UT",,,,
41660,20220101,0.8035,"San Angelo, TX",,,,
41700,20220101,0.8461,"San Antonio-New Braunfels, TX",,,,
41740,20220101,1.2805,"San Diego-Chula Vista-Carlsbad, CA",,,,
41884,20220101,1.8448,"San Francisco-San Mateo-Redwood City, CA",,,,
41900,20220101,0.5000,"San Germ�n, PR",,,,
41940,20220101,1.9024,"San Jose-Sunnyvale-Santa Clara, CA",,,,
41980,20220101,0.5000,"San Juan-Bayam�n-Caguas, PR",,,,
42020,20220101,1.3704,"San Luis Obispo-Paso Robles, CA",,,,
42034,20220101,1.8302,"San Rafael, CA",,,,
42100,20220101,1.8719,"Santa Cruz-Watsonville, CA",,,,
42140,20220101,1.0015,"Santa Fe, NM",,,,
42200,20220101,1.4690,"Santa Maria-Santa Barbara, CA",,,,
42220,20220101,1.7352,"Santa Rosa-Petaluma, CA",,,,
42340,20220101,0.8334,"Savannah, GA",,,,
42540,20220101,0.8523,"Scranton--Wilkes-Barre, PA",,,,
42644,20220101,1.1851,"Seattle-Bellevue-Kent, WA",,,,
42680,20220101,0.7902,"Sebastian-Vero Beach, FL",,,,
42700,20220101,0.8224,"Sebring-Avon Park, FL",,,,
43100,20220101,0.9394,"Sheboygan, WI",,,,
43300,20220101,0.8461,"Sherman-Denison, TX",,,,
43340,20220101,0.8093,"Shreveport-Bossier City, LA",,,,
43420,20220101,0.7934,"Sierra Vista-Douglas, AZ",,,,
43580,20220101,0.8399,"Sioux City, IA-NE-SD",,,,
43620,20220101,0.8072,"Sioux Falls, SD",,,,
43780,20220101,0.9905,"South Bend-Mishawaka, IN-MI",,,,
43900,20220101,0.8736,"Spartanburg, SC",,,,
44060,20220101,1.0976,"Spokane-Spokane Valley, WA",,,,
44100,20220101,0.9136,"Springfield, IL",,,,
44140,20220101,0.9450,"Springfield, MA",,,,
44180,20220101,0.7640,"Springfield, MO",,,,
44220,20220101,0.8667,"Springfield, OH",,,,
44300,20220101,1.0643,"State College, PA",,,,
44420,20220101,0.9641,"Staunton, VA",,,,
44700,20220101,1.5316,"Stockton, CA",,,,
44940,20220101,0.7171,"Sumter, SC",,,,
45060,20220101,1.0181,"Syracuse, NY",,,,
45104,20220101,1.1563,"Tacoma-Lakewood, WA",,,,
45220,20220101,0.8222,"Tallahassee, FL",,,,
45300,20220101,0.8826,"Tampa-St. Petersburg-Clearwater, FL",,,,
45460,20220101,0.8779,"Terre Haute, IN",,,,
45500,20220101,0.8381,"Texarkana, TX-AR",,,,
45540,20220101,0.7936,"The Villages, FL",,,,
45780,20220101,0.8446,"Toledo, OH",,,,
45820,20220101,0.8257,"Topeka, KS",,,,
45940,20220101,1.0198,"Trenton-Princeton, NJ",,,,
46060,20220101,0.8411,"Tucson, AZ",,,,
46140,20220101,0.8338,"Tulsa, OK",,,,
46220,20220101,0.7405,"Tuscaloosa, AL",,,,
46300,20220101,0.8738,"Twin Falls, ID",,,,
46340,20220101,0.8416,"Tyler, TX",,,,
46520,20220101,1.2831,"Urban Honolulu, HI",,,,
46540,20220101,0.8947,"Utica-Rome, NY",,,,
46660,20220101,0.7588,"Valdosta, GA",,,,
46700,20220101,1.7960,"Vallejo, CA",,,,
47020,20220101,0.8564,"Victoria, TX",,,,
47220,20220101,1.0604,"Vineland-Bridgeton, NJ",,,,
47260,20220101,0.8908,"Virginia Beach-Norfolk-Newport News, VA-NC",,,,
47300,20220101,0.9557,"Visalia, CA",,,,
47380,20220101,0.9153,"Waco, TX",,,,
47460,20220101,1.0600,"Walla Walla, WA",,,,
47580,20220101,0.7509,"Warner Robins, GA",,,,
47664,20220101,0.9101,"Warren-Troy-Farmington Hills, MI",,,,
47894,20220101,1.0202,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,,,
47940,20220101,0.7971,"Waterloo-Cedar Falls, IA",,,,
48060,20220101,0.9374,"Watertown-Fort Drum, NY",,,,
48140,20220101,0.8919,"Wausau-Weston, WI",,,,
48260,20220101,0.7429,"Weirton-Steubenville, WV-OH",,,,
48300,20220101,0.9495,"Wenatchee, WA",,,,
48424,20220101,0.8996,"West Palm Beach-Boca Raton-Boynton Beach, FL",,,,
48540,20220101,0.6855,"Wheeling, WV-OH",,,,
48620,20220101,0.8437,"Wichita, KS",,,,
48660,20220101,0.8878,"Wichita Falls, TX",,,,
48700,20220101,0.8906,"Williamsport, PA",,,,
48864,20220101,1.0939,"Wilmington, DE-MD-NJ",,,,
48900,20220101,0.8859,"Wilmington, NC",,,,
49020,20220101,0.8979,"Winchester, VA-WV",,,,
49180,20220101,0.9190,"Winston-Salem, NC",,,,
49340,20220101,1.0905,"Worcester, MA-CT",,,,
49420,20220101,0.9192,"Yakima, WA",,,,
49500,20220101,0.5000,"Yauco, PR",,,,
49620,20220101,0.9497,"York-Hanover, PA",,,,
49660,20220101,0.7747,"Youngstown-Warren-Boardman, OH-PA",,,,
49700,20220101,1.3095,"Yuba City, CA",,,,
49740,20220101,0.9647,"Yuma, AZ",,,,
