cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
15940,20230101,0.7995,"Canton-Massillon, OH",,,,
15980,20230101,0.9056,"Cape Coral-Fort Myers, FL",,,,
16020,20230101,0.8052,"Cape Girardeau, MO-IL",,,,
16060,20230101,0.8353,"Carbondale-Marion, IL",,,,
16180,20230101,0.9854,"Carson City, NV",,,,
16220,20230101,0.9831,"Casper, WY",,,,
16300,20230101,0.8621,"Cedar Rapids, IA",,,,
16540,20230101,1.1057,"Chambersburg-Waynesboro, PA",,,,
16580,20230101,0.8916,"Champaign-Urbana, IL",,,,
16620,20230101,0.8385,"Charleston, WV",,,,
16700,20230101,0.9182,"Charleston-North Charleston, SC",,,,
16740,20230101,0.9502,"Charlotte-Concord-Gastonia, NC-SC",,,,
16820,20230101,0.9127,"Charlottesville, VA",,,,
16860,20230101,0.8439,"Chattanooga, TN-GA",,,,
16940,20230101,0.9031,"Cheyenne, WY",,,,
16984,20230101,1.0437,"Chicago-Naperville-Evanston, IL",,,,
17020,20230101,1.0856,"Chico, CA",,,,
17140,20230101,0.9266,"Cincinnati, OH-KY-IN",,,,
17300,20230101,0.7414,"Clarksville, TN-KY",,,,
17420,20230101,0.7294,"Cleveland, TN",,,,
17460,20230101,0.8868,"Cleveland-Elyria, OH",,,,
17660,20230101,0.9278,"Coeur d'Alene, ID",,,,
17780,20230101,0.8655,"College Station-Bryan, TX",,,,
17820,20230101,0.9692,"Colorado Springs, CO",,,,
17860,20230101,0.8466,"Columbia, MO",,,,
17900,20230101,0.8196,"Columbia, SC",,,,
17980,20230101,0.8050,"Columbus, GA-AL",,,,
18020,20230101,1.0002,"Columbus, IN",,,,
18140,20230101,0.9471,"Columbus, OH",,,,
18580,20230101,0.9582,"Corpus Christi, TX",,,,
18700,20230101,1.0948,"Corvallis, OR",,,,
18880,20230101,0.8830,"Crestview-Fort Walton Beach-Destin, FL",,,,
19060,20230101,0.8757,"Cumberland, MD-WV",,,,
19124,20230101,0.9688,"Dallas-Plano-Irving, TX",,,,
19140,20230101,0.9226,"Dalton, GA",,,,
19180,20230101,0.9376,"Danville, IL",,,,
19300,20230101,0.7255,"Daphne-Fairhope-Foley, AL",,,,
19340,20230101,0.7954,"Davenport-Moline-Rock Island, IA-IL",,,,
19430,20230101,0.8895,"Dayton-Kettering, OH",,,,
19460,20230101,0.6811,"Decatur, AL",,,,
19500,20230101,0.8698,"Decatur, IL",,,,
19660,20230101,0.8171,"Deltona-Daytona Beach-Ormond Beach, FL",,,,
19740,20230101,0.9897,"Denver-Aurora-Lakewood, CO",,,,
19780,20230101,0.8642,"Des Moines-West Des Moines, IA",,,,
19804,20230101,0.8818,"Detroit-Dearborn-Livonia, MI",,,,
20020,20230101,0.6767,"Dothan, AL",,,,
20100,20230101,1.0318,"Dover, DE",,,,
20220,20230101,0.8414,"Dubuque, IA",,,,
20260,20230101,0.9764,"Duluth, MN-WI",,,,
20500,20230101,0.9824,"Durham-Chapel Hill, NC",,,,
20700,20230101,0.9182,"East Stroudsburg, PA",,,,
20740,20230101,0.9962,"Eau Claire, WI",,,,
20940,20230101,0.9414,"El Centro, CA",,,,
20994,20230101,1.0341,"Elgin, IL",,,,
21060,20230101,0.8958,"Elizabethtown-Fort Knox, KY",,,,
21140,20230101,0.9906,"Elkhart-Goshen, IN",,,,
21300,20230101,0.9211,"Elmira, NY",,,,
21340,20230101,0.8075,"El Paso, TX",,,,
21420,20230101,0.8550,"Enid, OK",,,,
21500,20230101,0.7640,"Erie, PA",,,,
21660,20230101,1.1454,"Eugene, OR",,,,
21780,20230101,0.9201,"Evansville, IN-KY",,,,
21820,20230101,0.9563,"Fairbanks, AK",,,,
22020,20230101,0.7853,"Fargo, ND-MN",,,,
22140,20230101,0.9261,"Farmington, NM",,,,
22180,20230101,0.8169,"Fayetteville, NC",,,,
22220,20230101,0.8608,"Fayetteville-Springdale-Rogers, AR-MO",,,,
22380,20230101,1.0322,"Flagstaff, AZ",,,,
22420,20230101,1.0180,"Flint, MI",,,,
22500,20230101,0.8004,"Florence, SC",,,,
22520,20230101,0.6593,"Florence-Muscle Shoals, AL",,,,
22540,20230101,0.9107,"Fond du Lac, WI",,,,
22660,20230101,0.9805,"Fort Collins, CO",,,,
22744,20230101,0.9328,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",,,,
22900,20230101,0.7918,"Fort Smith, AR-OK",,,,
23060,20230101,0.9569,"Fort Wayne, IN",,,,
23104,20230101,0.9728,"Fort Worth-Arlington, TX",,,,
23224,20230101,0.9577,"Frederick-Gaithersburg-Rockville, MD",,,,
23420,20230101,1.1186,"Fresno, CA",,,,
23460,20230101,0.6801,"Gadsden, AL",,,,
23540,20230101,0.8585,"Gainesville, FL",,,,
23580,20230101,0.9205,"Gainesville, GA",,,,
23844,20230101,0.9182,"Gary, IN",,,,
23900,20230101,1.0362,"Gettysburg, PA",,,,
24020,20230101,0.8154,"Glens Falls, NY",,,,
24140,20230101,0.9705,"Goldsboro, NC",,,,
