cbsa,effectiveDate,geographicWageIndex,reclassifiedWageIndex,name,imputedFloorWageIndex,ruralFloorWageIndex,size
99910,20191001,0.8190,0.0000,FLORIDA,,,
99911,20191001,0.8000,0.0000,GEORGIA,,,
99912,20191001,1.2238,0.0000,HAWAII,,,
99913,20191001,0.8009,0.0000,IDAHO,,,
99914,20191001,0.8242,0.0000,ILLINOIS,,,
99915,20191001,0.8319,0.0000,INDIANA,,,
99916,20191001,0.8402,0.0000,IOWA,,,
99917,20191001,0.8000,0.0000,KANSAS,,,
99918,20191001,0.8000,0.0000,KENTUCKY,,,
99919,20191001,0.7999,0.0000,LOUISIANA,,,
99920,20191001,0.8411,0.0000,MAINE,,,
99921,20191001,0.8846,0.0000,MARYLAND,,,
99922,20191001,1.1059,0.0000,MASSACHUSETTS,,,
99923,20191001,0.8368,0.0000,MICHIGAN,,,
99924,20191001,0.9045,0.0000,MINNESOTA,,,
99925,20191001,0.8000,0.0000,MISSISSIPPI,,,
99926,20191001,0.8000,0.0000,MISSOURI,,,
99927,20191001,0.8692,0.0000,MONTANA,,,
99928,20191001,0.8934,0.0000,NEBRASKA,,,
99929,20191001,0.8988,0.0000,NEVADA,,,
99930,20191001,1.0057,0.0000,NEW HAMPSHIRE,,,
99932,20191001,0.8771,0.0000,NEW MEXICO,,,
99933,20191001,0.8448,0.0000,NEW YORK,,,
99934,20191001,0.8000,0.0000,NORTH CAROLINA,,,
99935,20191001,0.8504,0.0000,NORTH DAKOTA,,,
99936,20191001,0.8104,0.0000,OHIO,,,
99937,20191001,0.8000,0.0000,OKLAHOMA,,,
99938,20191001,1.0561,0.0000,OREGON,,,
99939,20191001,0.8000,0.0000,PENNSYLVANIA,,,
99940,20191001,0.4654,0.0000,PUERTO RICO,,,
99942,20191001,0.8305,0.0000,SOUTH CAROLINA,,,
99943,20191001,0.8000,0.0000,SOUTH DAKOTA,,,
99944,20191001,0.8000,0.0000,TENNESSEE,,,
99945,20191001,0.8131,0.0000,TEXAS,,,
99946,20191001,0.8896,0.0000,UTAH,,,
99947,20191001,0.9611,0.0000,VERMONT,,,
99948,20191001,0.8000,0.0000,VIRGIN ISLANDS,,,
99949,20191001,0.8000,0.0000,VIRGINIA,,,
99950,20191001,1.0179,0.0000,WASHINGTON,,,
99951,20191001,0.8000,0.0000,WEST VIRGINIA,,,
99952,20191001,0.8832,0.0000,WISCONSIN,,,
99953,20191001,0.9602,0.0000,WYOMING,,,
99965,20191001,0.9611,0.0000,GUAM,,,
