cbsa,effectiveDate,geographicWageIndex,reclassifiedWageIndex,name,imputedFloorWageIndex,ruralFloorWageIndex,size
45500,20241001,0.9973,0.0000,"Texarkana, TX-AR",,,
45780,20241001,0.8514,0.0000,"Toledo, OH",,,
45820,20241001,0.8434,0.0000,"Topeka, KS",,,
45900,20241001,0.8354,0.0000,"Traverse City, MI",,,
45940,20241001,0.9985,0.0000,"Trenton-Princeton, NJ",,,
46060,20241001,0.8895,0.0000,"Tucson, AZ",,,
46140,20241001,0.8463,0.0000,"Tulsa, OK",,,
46220,20241001,0.9644,0.0000,"Tuscaloosa, AL",,,
46300,20241001,0.8519,0.0000,"Twin Falls, ID",,,
46340,20241001,0.9244,0.0000,"Tyler, TX",,,
46520,20241001,1.2443,0.0000,"Urban Honolulu, HI",,,
46540,20241001,0.8864,0.0000,"Utica-Rome, NY",,,
46660,20241001,0.8000,0.0000,"Valdosta, GA",,,
46700,20241001,1.9102,0.0000,"Vallejo, CA",,,
47020,20241001,0.8804,0.0000,"Victoria, TX",,,
47220,20241001,1.0098,0.0000,"Vineland, NJ",,,
47260,20241001,0.8953,0.0000,"Virginia Beach-Chesapeake-Norfolk, VA-NC",,,
47300,20241001,1.0013,0.0000,"Visalia, CA",,,
47380,20241001,0.9753,0.0000,"Waco, TX",,,
47460,20241001,0.9889,0.0000,"Walla Walla, WA",,,
47580,20241001,0.8000,0.0000,"Warner Robins, GA",,,
47664,20241001,0.9084,0.0000,"Warren-Troy-Farmington Hills, MI",,,
47764,20241001,1.1090,0.0000,"Washington, DC-MD",,,
47930,20241001,1.0773,0.0000,"Waterbury-Shelton, CT",,,
47940,20241001,0.8121,0.0000,"Waterloo-Cedar Falls, IA",,,
48060,20241001,0.8550,0.0000,"Watertown-Fort Drum, NY",,,
48140,20241001,0.8650,0.0000,"Wausau, WI",,,
48260,20241001,0.8000,0.0000,"Weirton-Steubenville, WV-OH",,,
48300,20241001,0.9537,0.0000,"Wenatchee-East Wenatchee, WA",,,
48424,20241001,0.9024,0.0000,"West Palm Beach-Boca Raton-Delray Beach, FL",,,
48540,20241001,0.7753,0.0000,"Wheeling, WV-OH",,,
48620,20241001,0.8166,0.0000,"Wichita, KS",,,
48660,20241001,0.8846,0.0000,"Wichita Falls, TX",,,
48680,20241001,0.7600,0.0000,"Wildwood-The Villages, FL",,,
48700,20241001,0.8395,0.0000,"Williamsport, PA",,,
48864,20241001,1.0898,0.0000,"Wilmington, DE-MD-NJ",,,
48900,20241001,0.9529,0.0000,"Wilmington, NC",,,
49020,20241001,0.8844,0.0000,"Winchester, VA-WV",,,
49180,20241001,0.9571,0.0000,"Winston-Salem, NC",,,
49340,20241001,1.0963,0.0000,"Worcester, MA",,,
49420,20241001,0.9115,0.0000,"Yakima, WA",,,
49620,20241001,0.9497,0.0000,"York-Hanover, PA",,,
49660,20241001,0.8334,0.0000,"Youngstown-Warren, OH",,,
49700,20241001,1.4310,0.0000,"Yuba City, CA",,,
49740,20241001,0.9715,0.0000,"Yuma, AZ",,,
50001,20241001,0.7600,0.0000,ALABAMA,,,
50002,20241001,0.9561,0.0000,GEORGIA,,,
50003,20241001,1.1110,0.0000,"Kahului-Wailuku, HI",,,
50004,20241001,0.8966,0.0000,IDAHO,,,
50005,20241001,0.8824,0.0000,ILLINOIS,,,
50006,20241001,0.9104,0.0000,INDIANA,,,
50007,20241001,0.8705,0.0000,KENTUCKY,,,
50008,20241001,0.9730,0.0000,"Lexington Park, MD",,,
50009,20241001,0.8757,0.0000,MARYLAND,,,
50010,20241001,1.0285,0.0000,MASSACHUSETTS,,,
50011,20241001,0.8512,0.0000,MICHIGAN,,,
50012,20241001,0.9261,0.0000,MINNESOTA,,,
50013,20241001,0.8604,0.0000,"Sioux Falls, SD-MN",,,
50014,20241001,1.0175,0.0000,"Reno, NV",,,
50015,20241001,1.0303,0.0000,"Atlantic City-Hammonton, NJ",,,
50016,20241001,0.8686,0.0000,NEW YORK,,,
50017,20241001,0.9067,0.0000,NORTH CAROLINA,,,
50018,20241001,0.8066,0.0000,NORTH CAROLINA,,,
50019,20241001,0.8069,0.0000,"Sandusky, OH",,,
50020,20241001,1.0724,0.0000,PENNSYLVANIA,,,
50021,20241001,0.9730,0.0000,VIRGINIA,,,
50022,20241001,0.8276,0.0000,VIRGINIA,,,
50023,20241001,0.8146,0.0000,WEST VIRGINIA,,,
50024,20241001,0.3867,0.0000,PUERTO RICO,,,
50025,20241001,0.4517,0.0000,"Mayaguez, PR",,,
50026,20241001,0.3409,0.0000,PUERTO RICO,,,
50027,20241001,0.3851,0.0000,"Ponce, PR",,,
50028,20241001,0.3292,0.0000,PUERTO RICO,,,
50029,20241001,0.3614,0.0000,PUERTO RICO,,,
50030,20241001,1.0197,0.0000,CONNECTICUT,,,
