cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
27780,20171001,0.8861,"Johnstown, PA",,,,
27860,20171001,0.7792,"Jonesboro, AR",,,,
27900,20171001,0.7969,"Joplin, MO",,,,
27980,20171001,1.1123,"Kahului-Wailuku-Lahaina, HI",,,,
28020,20171001,1.0092,"Kalamazoo-Portage, MI",,,,
28100,20171001,0.9327,"Kankakee, IL",,,,
28140,20171001,0.9326,"Kansas City, MO-KS",,,,
28420,20171001,0.9466,"Kennewick-Richland, WA",,,,
28660,20171001,0.9145,"Killeen-Temple, TX",,,,
28700,20171001,0.6988,"Kingsport-Bristol-Bristol, TN-",,,,
28740,20171001,0.9106,"Kingston, NY",,,,
28940,20171001,0.7248,"Knoxville, TN",,,,
29020,20171001,0.9048,"Kokomo, IN",,,,
29100,20171001,0.9467,"La Crosse-Onalaska, WI-MN",,,,
29180,20171001,0.7820,"Lafayette, LA",,,,
29200,20171001,0.9765,"Lafayette-West Lafayette, IN",,,,
29340,20171001,0.7541,"Lake Charles, LA",,,,
29404,20171001,1.0367,"Lake County-Kenosha County, IL",,,,
29420,20171001,0.9200,"Lake Havasu City-Kingman, AZ",,,,
29460,20171001,0.7990,"Lakeland-Winter Haven, FL",,,,
29540,20171001,0.9365,"Lancaster, PA",,,,
29620,20171001,1.0520,"Lansing-East Lansing, MI",,,,
29700,20171001,0.7795,"Laredo, TX",,,,
29740,20171001,0.8684,"Las Cruces, NM",,,,
29820,20171001,1.2097,"Las Vegas-Henderson-Paradise,",,,,
29940,20171001,0.9049,"Lawrence, KS",,,,
30020,20171001,0.8049,"Lawton, OK",,,,
30140,20171001,0.8224,"Lebanon, PA",,,,
30300,20171001,0.9410,"Lewiston, ID-WA",,,,
30340,20171001,0.8439,"Lewiston-Auburn, ME",,,,
30460,20171001,0.9195,"Lexington-Fayette, KY",,,,
30620,20171001,0.9004,"Lima, OH",,,,
30700,20171001,0.9542,"Lincoln, NE",,,,
30780,20171001,0.8094,Little Rock-North Little Rock-,,,,
30860,20171001,0.8790,"Logan, UT-ID",,,,
30980,20171001,0.8200,"Longview, TX",,,,
31020,20171001,1.1001,"Longview, WA",,,,
31084,20171001,1.2721,Los Angeles-Long Beach-Glendal,,,,
31140,20171001,0.8859,"Louisville/Jefferson County, K",,,,
31180,20171001,0.8579,"Lubbock, TX",,,,
31340,20171001,0.9178,"Lynchburg, VA",,,,
31420,20171001,0.9192,"Macon-Bibb County, GA",,,,
31460,20171001,0.7759,"Madera, CA",,,,
31540,20171001,1.0956,"Madison, WI",,,,
31700,20171001,0.9865,"Manchester-Nashua, NH",,,,
31740,20171001,0.8273,"Manhattan, KS",,,,
31860,20171001,0.9293,"Mankato-North Mankato, MN",,,,
31900,20171001,0.7956,"Mansfield, OH",,,,
32420,20171001,0.3679,"Mayag?ez, PR",,,,
32580,20171001,0.8078,"McAllen-Edinburg-Mission, TX",,,,
32780,20171001,1.1131,"Medford, OR",,,,
32820,20171001,0.8791,"Memphis, TN-MS-AR",,,,
32900,20171001,1.3375,"Merced, CA",,,,
33124,20171001,0.9519,"Miami-Miami Beach-Kendall, FL",,,,
33140,20171001,0.9693,"Michigan City-La Porte, IN",,,,
33220,20171001,0.9127,"Midland, MI",,,,
33260,20171001,0.9123,"Midland, TX",,,,
33340,20171001,0.9893,"Milwaukee-Waukesha-West Allis,",,,,
33460,20171001,1.1147,Minneapolis-St. Paul-Bloomingt,,,,
33540,20171001,0.9246,"Missoula, MT",,,,
33660,20171001,0.7534,"Mobile, AL",,,,
33700,20171001,1.3051,"Modesto, CA",,,,
33740,20171001,0.7707,"Monroe, LA",,,,
33780,20171001,0.8121,"Monroe, MI",,,,
33860,20171001,0.7471,"Montgomery, AL",,,,
33874,20171001,1.0124,Montgomery County-Bucks County,,,,
34060,20171001,0.8044,"Morgantown, WV",,,,
34100,20171001,0.7328,"Morristown, TN",,,,
34580,20171001,0.9341,"Mount Vernon-Anacortes, WA",,,,
34620,20171001,1.0056,"Muncie, IN",,,,
34740,20171001,0.9218,"Muskegon, MI",,,,
34820,20171001,0.8366,Myrtle Beach-Conway-North Myrt,,,,
34900,20171001,1.5840,"Napa, CA",,,,
34940,20171001,0.8461,"Naples-Immokalee-Marco Island,",,,,
34980,20171001,0.9296,Nashville-Davidson--Murfreesbo,,,,
35004,20171001,1.2701,"Nassau County-Suffolk County,",,,,
35084,20171001,1.1082,"Newark, NJ-PA",,,,
35100,20171001,0.8539,"New Bern, NC",,,,
35300,20171001,1.2189,"New Haven-Milford, CT",,,,
35380,20171001,0.8201,"New Orleans-Metairie, LA",,,,
35614,20171001,1.2888,New York-Jersey City-White Pla,,,,
35660,20171001,0.8012,"Niles-Benton Harbor, MI",,,,
35840,20171001,0.9708,"North Port-Sarasota-Bradenton,",,,,
35980,20171001,1.1762,"Norwich-New London, CT",,,,
36084,20171001,1.7894,"Oakland-Hayward-Berkeley, CA",,,,
36100,20171001,0.8298,"Ocala, FL",,,,
36140,20171001,1.0856,"Ocean City, NJ",,,,
36220,20171001,0.9138,"Odessa, TX",,,,
36260,20171001,0.9144,"Ogden-Clearfield, UT",,,,
36420,20171001,0.9084,"Oklahoma City, OK",,,,
36500,20171001,1.1716,"Olympia-Tumwater, WA",,,,
36540,20171001,0.9571,"Omaha-Council Bluffs, NE-IA",,,,
36740,20171001,0.9025,"Orlando-Kissimmee-Sanford, FL",,,,
36780,20171001,0.9349,"Oshkosh-Neenah, WI",,,,
36980,20171001,0.7935,"Owensboro, KY",,,,
37100,20171001,1.3360,"Oxnard-Thousand Oaks-Ventura,",,,,
37340,20171001,0.8645,"Palm Bay-Melbourne-Titusville,",,,,
37460,20171001,0.8304,"Panama City, FL",,,,
37620,20171001,0.7128,"Parkersburg-Vienna, WV",,,,
37860,20171001,0.7915,"Pensacola-Ferry Pass-Brent, FL",,,,
37900,20171001,0.8918,"Peoria, IL",,,,
37964,20171001,1.1145,"Philadelphia, PA",,,,
38060,20171001,1.0136,"Phoenix-Mesa-Scottsdale, AZ",,,,
38220,20171001,0.7931,"Pine Bluff, AR",,,,
38300,20171001,0.8670,"Pittsburgh, PA",,,,
38340,20171001,1.0627,"Pittsfield, MA",,,,
38540,20171001,0.9666,"Pocatello, ID",,,,
38660,20171001,0.4054,"Ponce, PR",,,,
38860,20171001,1.0203,"Portland-South Portland, ME",,,,
38900,20171001,1.2216,"Portland-Vancouver-Hillsboro,",,,,
38940,20171001,0.9408,"Port St. Lucie, FL",,,,
39140,20171001,1.0909,"Prescott, AZ",,,,
39300,20171001,1.0578,"Providence-Warwick, RI-MA",,,,
39340,20171001,0.9607,"Provo-Orem, UT",,,,
39380,20171001,0.8267,"Pueblo, CO",,,,
39460,20171001,0.8785,"Punta Gorda, FL",,,,
39540,20171001,0.9042,"Racine, WI",,,,
39580,20171001,0.9411,"Raleigh, NC",,,,
39660,20171001,0.8352,"Rapid City, SD",,,,
39740,20171001,0.9627,"Reading, PA",,,,
39820,20171001,1.4968,"Redding, CA",,,,
39900,20171001,0.9548,"Reno, NV",,,,
40060,20171001,0.9348,"Richmond, VA",,,,
40140,20171001,1.1724,Riverside-San Bernardino-Ontar,,,,
40220,20171001,0.9034,"Roanoke, VA",,,,
40340,20171001,1.0959,"Rochester, MN",,,,
40380,20171001,0.8491,"Rochester, NY",,,,
40420,20171001,0.9997,"Rockford, IL",,,,
40484,20171001,0.9865,Rockingham County-Strafford Co,,,,
40580,20171001,0.9007,"Rocky Mount, NC",,,,
40660,20171001,0.8723,"Rome, GA",,,,
40900,20171001,1.6601,Sacramento--Roseville--Arden-A,,,,
40980,20171001,0.8803,"Saginaw, MI",,,,
41060,20171001,0.9923,"St. Cloud, MN",,,,
41100,20171001,0.9543,"St. George, UT",,,,
41140,20171001,0.9540,"St. Joseph, MO-KS",,,,
41180,20171001,0.9214,"St. Louis, MO-IL",,,,
41420,20171001,1.0489,"Salem, OR",,,,
41500,20171001,1.7225,"Salinas, CA",,,,
41540,20171001,0.9942,"Salisbury, MD-DE",,,,
41620,20171001,0.9579,"Salt Lake City, UT",,,,
41660,20171001,0.8455,"San Angelo, TX",,,,
41700,20171001,0.8596,"San Antonio-New Braunfels, TX",,,,
41740,20171001,1.2605,"San Diego-Carlsbad, CA",,,,
41884,20171001,1.7676,San Francisco-Redwood City-Sou,,,,
41900,20171001,0.4636,"San Germ�n, PR",,,,
41940,20171001,1.7934,San Jose-Sunnyvale-Santa Clara,,,,
41980,20171001,0.4241,"San Juan-Carolina-Caguas, PR",,,,
42020,20171001,1.3197,San Luis Obispo-Paso Robles-Ar,,,,
42034,20171001,1.7876,"San Rafael, CA",,,,
